time	total	12	13	16	17	19	24	25	26	27	27.9	28	31	32	35	35	36	37	38	39.01	39.02	40	40	41	42	43	44	44	45	48	49	50	50	51	52	52	53	53	55	56.1	57	57	58	59	59	60	60	61	62	63	64	64	65	65	66	67	68	68.1	69	69	70	71	72	73	74	75	76	77	77	77	78	78	79	79.1	80.1	81	84	85	86	87	89	89	91	95	96	97	98	103	103.1	108	109	111	113	115	115.1	117	119	121	129	129.1	133.1	135.9	141	145.1	148.1	149.1	157.1	159.1	162.1	163.1	167	175.1	181.1	188.1	189.1	199.1	205.2	215.1	231.2	245.2	257.2	277.2	296	302.2	316.2	330.2	344.2	358.3	373.3	401.3	417.3	429.3	455.3	465.3	523.3	563.4	579.4	607.4	619.4	635.5	915.6	1063.7	1119.7	1175.8
118	2.08E+06	13790	33485.3	21890.9	32927.2	491.422	15942.1	77044.1	42529.5	2247.15	2.00006	680.994	201.104	115.029	73.0126	5.00163	5019.26	4421.14	3944.81	1606.87	4595.19	1680.53	7157.17	111460	56159.8	7398.5	337.296	788.949	5090.28	4839.82	26805.7	3735.46	2715.21	4048.69	988.488	978.986	1278.01	542.736	3172.55	255.524	715.57	922.355	5052.96	36376.2	23611	108.07	2676.87	3572.13	5201.92	4284.36	571.897	1278.68	8702.67	3081.41	1459.38	1747.34	480.705	720.752	1892.8	1253.34	2406.55	9558.59	2005.66	11747	3004.46	2511.86	55.0118	83.0217	545.929	601.742	27.0051	752.517	839.171	618.451	234.435	3409.44	1042.98	1930.46	3203.89	3217.61	2756	1813.93	1880.88	525.848	657.451	4294.06	1115.54	426.641	517.685	300.354	618.326	1129.31	1097.64	841.085	679.449	1193.47	2073.94	1210.52	576.191	466.77	1077.67	16.0041	604.345	1094.49	756.491	1310.69	2190.77	5682.9	516.315	447.623	1654.94	12807.4	482.45	1150.91	3030.12	5375.94	7061.41	15089.9	126697	2691.54	3401.12	13827.5	2287.83	653.457	772.595	616.092	1228.93	551.892	640.156	463.649	587.965	777.416	88.0331	121.054	219.21	275.356	2700.03	246.27	2045.68	43856.5	181.15	286.34	715.969	1602.78
120	2.08E+06	13680.4	32638.1	21651.8	32185.1	460.36	15587.8	76325.2	41832.6	2156.37	2.00008	642.932	215.115	105.024	84.018	5.00193	5130.8	4365.4	3950.31	1704.61	4414.61	1713.77	6819.92	110351	54995.7	7278.37	324.283	786.857	5124.74	4893.97	26451	3587.23	2880.39	3978.58	969.349	968.836	1273.84	514.482	3154.38	226.459	708.59	927.474	4934.16	35602.1	24089.5	124.087	2561.64	3623.42	5188.85	4194.86	497.708	1307.46	8658.41	3056.43	1433.19	1662.43	501.753	680.682	1781.85	1267.12	2443.7	9140.8	1902.05	11551.2	2914.65	2432.4	38.0069	90.0215	564.942	599.64	27.0049	742.569	834.043	620.405	245.46	3306.6	1091.22	1921.04	3220.87	3294.25	2744.23	1777.58	1926.25	538.872	626.237	4173.99	1108.49	467.725	591.016	321.38	653.448	1131.96	1064.22	881.215	669.479	1137.17	2083.15	1240.75	577.194	519.989	1126.78	20.0052	578.249	1116.74	749.538	1340.99	2154.24	5398.03	535.389	467.73	1677.18	12533.3	450.332	1130.64	2995.26	5483.4	6836.12	14956.7	126344	2800.57	3265.21	13595.5	2364.87	692.6	675.314	608.044	1145.57	578.973	602.086	447.65	548.845	744.24	84.0374	136.066	216.189	263.322	2618.48	228.244	2005.58	42861.9	172.14	246.27	728.931	1586.49
122	2.10E+06	13862.5	32638.2	22271.8	32983	493.42	15924.9	77351.9	42600.1	2209.51	1.00001	738.067	190.089	113.028	91.0182	18.0072	5091.45	4525.14	3963.23	1457.68	4375.08	1647.78	6749.48	111776	54877.1	7308.02	304.245	746.591	5187.05	4829.46	27448.6	3342.76	3060.39	4087.19	1018.44	877.252	1251.51	479.125	3119.71	226.433	641.3	963.441	4944.64	33947	25619.8	58.0307	2325.06	3686.54	5183.21	4242.4	474.608	1197.51	9050.25	2988.33	1259.14	1619.53	462.629	639.321	1770.55	1175.9	2292.9	9287.58	1841.75	12150.1	2885.97	2363.95	36.0067	68.0145	475.683	625.641	19.0024	763.493	851.023	612.362	269.487	3328.29	1076.83	1972.65	3071.63	3367.13	2563.57	1807.68	1846.25	476.699	657.288	4274.65	1120.43	406.562	492.486	277.294	623.321	1138.88	1027.72	819.865	635.053	1170.94	2141.49	1210.2	561.126	508.918	1150.68	20.005	580.191	1191.88	693.131	1283.8	2058.03	5464.38	514.304	496.9	1747.39	12100.4	511.415	1148.19	3195.63	5645.29	6779.99	15022.2	130343	2877.49	3222.11	13413.8	2304.63	673.433	768.622	681.173	1183.5	552.869	649.191	452.607	578.834	763.135	87.0344	140.069	216.176	312.394	2744.49	259.291	1946.96	43928.3	165.13	268.297	722.795	1600.48
124	2.09E+06	14140.1	33324.7	22338.8	33262.1	606.59	16276.2	79191.2	43319.4	2188.83	0	678.928	199.09	115.027	121.028	10.0047	5279.09	4590.67	4091.1	1460.53	4675.78	1739.27	7076.49	113227	57072.1	7484.78	303.245	752.489	5460.87	5073.65	28393.1	3426.55	3128.49	4114.24	1037.36	913.306	1251.36	512.228	3306.87	240.464	722.44	972.494	5001.36	34817.8	25214.2	63.0361	2669.06	3898.52	5485.26	4413.32	484.603	1192.43	9286.88	3277.52	1436.66	1668.63	510.7	675.522	1889.99	1258.93	2452.7	9861.63	1981.94	12341.8	3068.98	2482.96	25.004	47.0087	545.789	645.632	20.0026	790.478	894.104	611.291	255.464	3544.1	1098.96	2055.18	3329.2	3318.4	2784.36	1975.39	1918.18	515.718	689.374	4407	1158.44	421.61	602.944	314.355	618.165	1269.4	1132.23	866.04	745.841	1291.56	2195.16	1246.21	586.156	525.991	1179.14	16.0042	619.166	1201.76	757.314	1411.14	2210.87	5648.79	562.454	507.868	1851.89	12815.3	504.392	1164.37	3340.07	5585.51	7282.1	15637.1	130890	2794.19	3344.04	14117.6	2504.03	712.515	760.453	662.074	1257.58	635.016	668.231	492.63	591.88	797.302	87.0365	122.06	206.172	295.346	2832.3	264.302	2043.96	45650	176.144	289.344	740.83	1669.83
126	2.04E+06	13678.1	32701.5	21483.4	32168.4	590.584	15345.6	75244.6	42050.2	2096.39	2.0001	610.815	183.084	106.023	84.0151	7.00264	4950.2	4387.02	3981.8	1692.45	4396.92	1633.9	6946.55	109143	54876.6	7381.01	316.265	814.952	5141.74	4825.17	26473	3649.12	2744.38	3964.48	1025.48	1002.13	1190.34	541.484	3061.31	215.448	649.385	924.292	4909.7	35366.8	23359.2	83.0502	2605.72	3655.7	5221.7	4105.92	515.7	1243.82	8665.15	3086	1443.11	1655.22	510.729	657.446	1842.13	1206.18	2363.82	9246.11	1963.17	11759.9	3035.5	2501.51	30.0047	67.0133	514.782	569.299	19.0026	727.417	903.354	601.366	248.408	3386.74	1044.87	1951.27	3154.21	3215.42	2598	1752.24	1844.34	469.721	683.522	4215.15	1170.75	436.667	505.625	275.295	655.373	1175.2	1036.84	859.101	635.199	1255.72	2030.32	1264.81	574.2	525.038	1144.9	16.0037	606.281	1101.49	722.22	1267.14	2073.63	5559.58	557.418	448.666	1917.12	12302.5	454.342	1159.7	3045.08	5337.01	6997.66	14878.8	125944	2730.15	3218.2	13515.1	2652.57	734.68	702.364	646.094	1182.63	597.93	606.101	452.593	552.816	723.959	93.037	132.065	195.165	295.333	2701.46	249.246	1976.32	42984.2	170.146	249.267	673.683	1612.78
128	2.02E+06	13471.7	31798.1	21068.9	31171.3	601.627	14855.2	73847	40949.9	2140.44	2.00005	615.856	174.078	100.023	83.0161	3.00106	4691.06	4269.37	3775.41	1625.08	4346.66	1651.27	6815.98	107609	53303.5	7005.67	309.264	822.995	4923.67	4586.45	25514	3682.26	2539.5	3849.16	961.486	937.677	1193.51	548.605	2992.96	233.451	726.627	837.919	4795.85	35169.1	22676.1	126.09	2506.66	3530.92	5019.81	4012.86	528.767	1221.92	8277.35	3009.25	1338.61	1598.97	521.794	593.227	1764.2	1277.26	2346.54	8958.4	1924.3	11070.2	2855.8	2298.02	46.0093	76.0191	527.877	585.538	29.0039	716.445	827.079	602.233	270.505	3209.28	1035.93	1891.91	2942.39	3183.47	2619.9	1718.69	1830.72	470.737	641.318	4026.8	1112.63	389.583	501.568	325.392	587.269	1082.04	1009.76	909.363	608.173	1207.64	1931.2	1127.92	553.201	440.661	1052.48	12.003	566.237	1074.23	699.177	1274.5	2094.36	5204.01	533.307	447.646	1932.52	11980.6	428.229	1092.25	3013.89	5192.38	6594.63	14356.9	121991	2693.09	3269.3	13419.7	2777.62	652.502	671.312	556.878	1194.59	541.856	577.066	418.567	533.809	724.028	101.044	156.085	185.158	291.353	2525.19	247.295	1927.2	41365.5	175.156	231.246	701.777	1560.36
130	2.03E+06	13154.4	31699.4	20885.2	31087.3	630.699	15172.1	72854.2	42171.9	2082.67	0	671.945	190.084	99.0219	107.025	10.0045	4850.01	4265.04	3864.78	1537.41	4247.95	1557.37	6903.98	104961	54997.2	6904.73	267.189	731.405	4570.23	4638.73	25533.4	3421.67	2828.79	3910.44	983.358	919.359	1162.19	475.957	2880.21	238.448	675.423	869.998	4628.47	31941.5	22658.6	92.0543	2301.14	3551.62	4876.04	4005.29	477.627	1238.86	8588.81	2913.54	1270.22	1486.59	492.693	654.515	1636.5	1142.64	2307.45	8586.25	1740.04	11481.8	2906.77	2350.59	36.0062	70.0145	499.749	585.426	26.0037	691.342	870.138	571.085	253.493	3214.21	976.591	1897.28	3034.35	3074.06	2521.31	1729.99	1777.84	483.702	628.301	4106.69	1064.15	407.523	488.4	292.327	566.069	1113.85	1082.06	842.978	659.273	1088.75	2022	1103.51	532.072	482.773	1118.67	20.0039	557.155	1092.14	680.073	1186.72	2033.08	5074.13	453.867	447.558	1963.53	11796.8	421.199	1146.74	3125.18	5189.19	6333.26	14341.9	124566	2675.32	2988.16	12747.7	2716.5	736.709	716.449	600.965	1228.83	527.793	657.276	477.687	582.897	755.175	87.0372	111.051	203.171	291.354	2594.24	233.257	1892.79	42260.6	155.12	232.211	658.612	1506.95
132	2.04E+06	13174.7	31398.4	20423.2	31282.7	576.544	15309.1	74327	50946.4	1780.08	1.00002	738.143	150.058	86.0176	111.025	12.0056	4860.43	4266.22	3820.66	1583.53	4249.33	1502.81	8088.64	99757.5	65837.6	6562.97	242.169	796.663	3694.8	4586.95	26091.9	3626.14	3030.05	3623.92	952.166	1087.84	1093.65	454.621	2368.31	278.593	708.457	960.58	3861.95	24318.5	18586.1	65.0306	2152.59	3473.72	4617.5	3893.61	480.609	1304.41	8159.62	2805.95	1382.71	1336.43	528.735	785.239	1297.01	981.261	2803.19	6756.92	1643.75	10923	2800.72	2210.86	34.0049	48.0095	421.538	526.976	17.0023	698.233	774.741	568.921	292.515	3146.63	986.402	1705	2744.34	2965.48	2309.03	1626.91	1703.53	359.37	612.134	3752.77	1096.22	373.464	503.427	314.341	506.853	1089.46	936.951	768.684	576.615	1034.22	1759.99	1096.49	514.012	466.673	984.269	14.0037	540.051	1054.34	593.64	1169.82	2014.8	4762.31	473.69	420.387	1767.07	10840.7	415.082	960.933	2979.08	5200.19	6179.94	13920.4	129593	2679.4	2425.13	11173.1	2339.07	800.885	920.079	712.268	1463.04	631.058	793.675	486.674	616.047	909.896	105.047	102.044	210.193	317.429	3008.4	227.253	2093.72	48518	134.088	201.168	511.98	1232.38
134	2.05E+06	13933.8	33847.2	19544.9	31652.3	453.334	16355.8	76300.1	67105.6	1513.64	0	993.948	122.038	84.0133	95.0184	9.00361	5120.07	4438.82	3932.61	1980.42	4256.77	1466.5	10669.7	92451.1	88611.6	6419.71	176.105	1048.87	2204.3	4806.09	26046.9	4701.83	3202.76	3731.59	1016.37	1298.77	951.997	378.868	1541.64	384.886	918.268	889.837	2664.32	13826.2	10285.5	42.0142	2346.99	3522.14	4919.58	4162.04	486.613	1686.44	8027.57	3029.98	1652.35	1396.54	670.124	1026.17	800.533	641.366	3690.08	3922.49	1863.17	10858.4	3236.54	2265.98	18.0019	40.0065	480.6	593.216	19.0024	730.29	771.647	500.398	354.685	3161.45	914.067	1664.22	2933.16	3059.38	2390.38	1721.63	1691.19	229.157	596.081	3713.48	1078.26	378.461	498.379	271.254	541.968	1087.48	1047.32	707.381	649.793	1056.08	1728.12	1019.93	482.885	482.652	1019.18	20.0049	545.973	978.632	501.191	1064.45	2022.52	4849.24	416.247	374.012	1372.13	10751.8	428.039	978.526	2721.81	5184.8	5980.29	14798.9	135299	2754.17	1823.6	8628.72	1887.42	1052.21	1137.12	997.358	1928.36	834.82	1007.5	710.29	790.512	1062.18	129.064	111.052	292.357	428.732	4046.55	239.285	2957.98	63705.6	79.0313	125.067	318.368	729.505
136	1.97E+06	13591.7	33529.3	17245.2	29526.4	375.243	15245.9	71990.4	74426.6	1147.08	1.00004	1140.85	96.0267	52.006	43.0039	10.0019	4742.18	3883.73	3518.75	2255.74	4056.8	1435.62	11806.3	81200.4	98775.7	5840.32	127.053	1306.5	853.684	4375.28	23225.7	5181.32	2599.12	3216.95	915.19	1429.67	725.293	312.235	756.643	437.165	1041.05	714.111	1824.97	5461.3	4112.62	57.0177	2276.94	3144.95	4360.21	3705.28	576.871	1839.67	7335.18	2804.37	1826.64	1235.9	709.392	1179.79	412.461	439.396	4187.15	1542.26	1706.3	9225.83	3057.5	2022.78	32.0053	49.0089	386.466	437.499	29.0037	672.201	685.373	478.084	426.92	3038.58	839.997	1398.48	2727.07	2559.69	2137.01	1584.78	1567.72	140.067	555.984	3223.51	1029.97	341.409	427.105	258.246	479.81	1071.63	889.608	663.309	593.459	942.708	1503.86	953.632	454.766	427.318	882.442	11.0025	501.926	844.631	376.715	900.101	1831.62	4300.69	341.911	342.845	982.91	9549.11	394.892	809.344	2538.24	4709.94	5287.93	13433.8	127801	2545.58	1142.81	4997.92	1187.24	1238.54	1249.11	1169.28	2124.19	979.642	1041.97	731.568	831.824	1120.99	158.091	110.057	299.381	530.182	4385.99	200.222	3178.92	67325.7	34.0089	57.0147	100.04	235.171
138	1.97E+06	13615.6	33049.5	16738.4	29002.6	339.19	15277.8	70620.4	77274.9	1048.73	2.00013	1163.11	56.0114	49.0071	53.0062	1.00022	4555.06	3922.98	3528.17	2414.6	3872.44	1330.18	12270.8	77532.3	102629	5529.61	103.041	1278.55	402.372	4180.12	21936.9	5588.08	2364.33	3162	946.452	1416.2	690.318	270.107	461.707	397.015	1089.42	668.973	1847.86	2147.35	1967.43	94.0292	2106.21	3055.8	4344.01	3466.11	575.946	1884.57	7223.12	2713.23	1868.41	1172.92	714.526	1262.83	298.231	307.702	4335.66	630.943	1543.16	8886.4	2923.34	1791.82	45.0083	70.014	406.568	416.455	28.0044	659.318	629.344	480.187	409.918	2888.44	809.989	1238.87	2551.64	2350.29	2073.93	1564.63	1528.77	94.0413	539.007	3047.32	1022.22	331.418	413.055	222.221	455.82	956.247	877.637	696.431	528.18	922.795	1481.94	749.016	501.939	345.122	840.186	11.0026	489.912	822.511	327.612	858.689	1835.77	3960.09	294.683	330.783	845.325	9130.3	409.948	805.358	2566.42	4596.33	4987.16	13343.1	126452	2492.08	863.448	2921.63	737.396	1300.47	1362	1094.21	2188.79	968.775	1066.48	770.752	904.283	1209.87	134.081	94.0532	339.495	580.431	4511.73	213.264	3211.44	66898	21.0029	34.0039	30.0043	59.013
140	1.95E+06	13354.2	32497	16289.8	28329	276.134	14739.2	68395.5	76567.4	941.786	3.00019	1145.01	77.0196	50.0059	44.0047	5.00101	4675.73	3724.27	3271.23	2329.33	3605.94	1272.9	11998.3	75720.2	102130	5356.29	87.0275	1294.32	250.175	4100.8	21745.9	5348.31	2621.23	2989.51	883.12	1480.32	638.067	272.026	420.578	427.135	1061.28	715.255	1712.68	1055.57	1417.09	110.034	2020.06	3086.32	4206.37	3477.55	623.99	1794.78	7015.79	2680.82	1715.23	1081.17	729.58	1204.41	249.184	272.572	4215.78	415.426	1532.74	8793.26	2936.12	1762.47	43.0072	56.0108	369.426	418.35	27.0037	652.221	618.232	458.906	404.882	2756.12	856.975	1193.65	2485.85	2356.99	2097.15	1452.98	1380.8	102.043	500.923	2860.39	955.776	335.418	383.989	226.212	416.72	971.241	824.247	662.327	505.039	957.867	1362	769.921	463.761	369.101	761.785	15.0034	429.728	834.567	327.619	877.843	1736.66	3908.49	321.737	311.734	885.452	8785.66	393.986	813.23	2430.86	4484.79	4642.58	12512.5	123631	2329.94	860.486	2006.08	673.186	1276.99	1306.62	1136.42	2067.61	1044.18	1107.59	735.637	896.282	1215.71	129.074	91.0433	348.517	567.313	4436.4	181.213	3186.43	64154.4	10.0009	19.002	15.001	13.0009
142	1.92E+06	12702.3	31222.4	16170.8	28007.6	283.136	14777.4	67219.4	74717.4	917.495	0	1140.86	64.0105	49.0057	32.0027	3.00051	4501.2	3851.15	3259.14	2025.72	3649.79	1101.87	11666.5	74839.9	97641.8	4968.19	63.0147	1141.9	236.138	4020.79	21502.4	4596.64	3095.44	2920.02	826.781	1383.13	615.91	222.772	384.436	397.966	827.054	770.935	1176.8	875.729	1281.9	52.0115	1677.19	2816.03	3766.33	3469	494.636	1620.26	6849.11	2516.14	1551.13	988.195	702.367	1074.2	216.138	242.451	3857.68	319.257	1321.55	8717.62	2751.32	1649.46	29.0051	40.0049	351.371	422.327	22.0023	619.004	597.045	459.852	405.802	2723.87	741.538	1258.47	2297.76	2450.55	1774.8	1303.64	1301.57	62.0169	490.751	2900.45	896.27	317.308	324.715	224.176	405.6	890.543	810.852	603.072	502.87	803.973	1318.05	800.882	388.593	369.031	789.719	12.002	474.772	800.03	297.504	818.21	1718.4	3633.89	322.728	321.692	822.962	8126.96	374.821	714.54	2319.7	4519.68	4336.46	12102.9	125066	2249.38	814.099	1826.28	660.073	1233.57	1224.83	1162.2	2067.51	927.326	1093.11	696.436	898.067	1167.89	126.071	111.053	373.537	626.451	4270.12	181.216	2896.05	63382.2	12.001	15.0012	6.00036	11.0007
144	1.91E+06	13367.4	33204.4	16840	28746.1	283.135	15205	70095	78107.6	938.567	1.00004	1204.1	49.0076	55.0063	30.002	6.00084	4716.59	4005.14	3466.44	2167.76	3852.22	1273.77	12209.9	76948.1	103800	5343.33	60.0152	1261.71	242.15	4315.26	22472.3	5236.42	2846.93	3179.27	907.993	1483.07	629.032	296.111	444.563	419.014	1092.99	735.196	884.808	879.658	1257.61	41.0097	2050.23	3093.92	4256.25	3565.75	466.584	1812.66	7068.85	2757.65	1783.72	1127.08	762.59	1242.55	237.154	282.575	4126.4	335.275	1586.23	9198.46	2991.61	1840.08	27.0042	50.0074	364.411	420.321	12.0011	661.164	594.082	480.951	397.771	2815.36	806.728	1254.42	2587.26	2501.46	2016.93	1463.58	1479.87	79.0247	508.787	3024.48	1009.81	306.307	392.919	188.151	455.714	946.86	896.446	575.012	528.965	860.146	1369.33	776.825	415.671	389.141	820.78	12.0026	446.729	767.997	336.574	840.34	1741.72	3840.24	308.685	323.746	970.76	8848.56	436.03	756.811	2556.18	4742.7	4774.45	12831.9	125854	2427.01	876.318	1910.18	719.255	1294.77	1375.59	1210.47	2226.44	1054.88	1158.41	789.714	903.09	1110.81	127.068	110.055	389.559	668.561	4646.22	199.227	3268.55	66805.9	14.0018	25.0026	10.0007	8.00056
146	1.89E+06	13094	32314	16004.1	27829.3	293.154	14480.1	67379.2	74985.1	880.293	5.00025	1217.29	68.0145	39.0045	37.0034	2.00034	4524.81	3665.69	3145.77	2251.36	3627.02	1306.96	11832.6	74429	99576.8	5243.87	94.0309	1222.94	208.113	4029.69	21282.5	5287.63	2496.88	3065.55	931.342	1412.06	654.049	261.95	389.503	451.152	1015.94	619.411	1375.7	895.842	1301.21	72.0204	2040.02	2853.94	4065.56	3449.37	559.849	1751.02	6969.34	2720.41	1715.92	1138.37	670.403	1217.25	217.134	245.465	4110.36	357.313	1479.87	8339.75	2872.6	1798.3	26.0029	48.0084	354.414	431.341	20.0023	680.255	597.165	446.843	403.799	2638.31	812.855	1247.56	2505.18	2433.9	1957.17	1435.33	1436.14	86.0326	461.777	2923.24	958.701	318.349	368.867	204.167	429.662	990.262	790.968	636.171	493.861	859.338	1392.89	708.738	453.766	381.177	849.109	13.0027	464.802	807.37	315.558	807.425	1759.24	3826.59	306.768	311.725	977.951	8788.56	358.835	791.92	2308.82	4379.51	4747.48	12584.8	121079	2348	816.224	1948.02	837.722	1239.84	1373.74	1147.3	2071.95	962.536	1135.46	778.763	849.956	1132.92	120.071	107.052	353.507	570.357	4448.54	194.191	3216.45	63141.6	14.0016	21.0027	6.00034	19.0014
148	1.87E+06	12860.9	31459.1	15572.5	26893.5	393.264	14138.9	65543.5	72912.7	900.531	0	1124.98	68.0145	50.0058	38.004	4.00074	4336.67	3507.28	3198.72	2270.51	3506.44	1283.1	11921.4	72269.2	97434.4	5103.66	96.0363	1273.29	210.117	3985.7	20406.7	5206.7	2274.5	2964.06	812.857	1384.07	650.126	287.071	409.558	421.09	972.894	598.286	1695.73	964.109	1183.66	83.0217	2052.93	2737.55	3844.89	3282.39	557.872	1739.21	6664.25	2533.63	1736.37	1046.32	673.442	1122.6	246.162	244.475	4075.24	367.331	1452.12	8163.93	2835.14	1711.66	37.006	50.0091	336.394	402.275	18.002	633.171	592.178	437.808	367.766	2586.35	806.875	1143.31	2370.04	2246.82	1883.06	1368.33	1381.82	78.0294	455.766	2812.84	916.664	313.367	363.885	197.176	456.787	910.145	754.972	620.228	490.913	885.479	1319.71	732.829	447.771	334.004	800.969	19.0042	465.801	739.059	308.561	771.19	1621.56	3673.38	302.714	272.629	1019.32	8540.49	350.761	759.93	2322.02	4305.09	4530.49	12188.6	117106	2267.17	787.1	1901.44	933.261	1277.18	1211.24	1066.05	2039.59	985.911	1034.23	736.715	839.01	1163.32	105.059	93.047	336.525	552.258	4225.97	146.152	3098.73	60553.5	13.0012	15.0015	3.00013	16.001
150	1.85E+06	12396.4	30156.7	15444.9	26372.1	368.232	13711.4	64799	71111.4	869.096	0	1075.59	55.0122	46.0046	42.0041	3.00056	4173.01	3600.83	3155.33	2047.16	3522.28	1148.21	11004.2	71523	94968	4953.8	72.0212	1192.48	224.139	3791.17	20563	4696.66	2706.83	2758.79	752.521	1326.2	653.052	266.987	380.431	383.913	907.418	683.623	1293.36	926.96	1210.64	69.0165	1721.81	2806.97	3757.22	3331.75	487.623	1661.46	6493.78	2391.46	1599.7	972.233	679.32	1126.46	243.154	248.473	3787.71	355.328	1302.53	8457.41	2726.94	1582.11	20.0024	66.0103	346.375	369.127	20.003	607.029	597.067	400.604	375.738	2541.91	744.57	1154.11	2341.28	2206.12	1809.32	1405.24	1258.7	70.0207	443.718	2877.65	926.443	289.301	331.723	217.178	418.578	888.663	745.597	609.099	508.951	771.837	1220.59	757.831	394.627	371.039	773.679	12.0025	463.788	726.768	288.478	690.731	1708.41	3509.63	295.634	279.658	1059.5	7838.48	383.821	740.726	2152.15	4271.62	4279.14	11654.3	118020	2232.56	809.13	1920.88	955.27	1159.07	1179.84	1034.77	2006.19	889.287	998.766	688.437	847.936	1127.69	114.054	95.0437	325.463	552.213	4022.31	164.177	2895.17	59584.9	8.00084	19.0028	15.0014	13.0008
152	1.88E+06	12711.9	31117.6	16154	28003.7	453.335	14632.6	68089.5	74288.3	908.31	3.00015	1099.52	60.0101	50.0066	30.0023	8.00139	4538.14	3827.48	3363.15	1894.24	3746.97	1142.91	11379.4	74305.3	98040.2	5102.68	57.0165	1144.87	281.186	4103.66	22176.8	4525.71	3036.84	2962.52	838.673	1438.22	677.036	281.017	425.516	406.004	891.077	786.02	759.461	1340.56	1491.72	41.0081	1778.53	2834.84	3932.52	3448.58	449.537	1725.67	6947.25	2555.32	1635.47	941.822	677.251	1197.7	244.147	262.496	3888.64	432.432	1347.29	8862.34	2772.46	1722.74	26.004	34.0053	361.382	399.171	16.0021	596.906	629.16	405.662	404.782	2691.39	816.605	1209.07	2448.25	2511.46	1900.34	1507.52	1253.52	67.0222	485.76	2834.58	955.498	302.306	345.762	236.205	410.599	877.311	821.873	608.001	492.761	874.255	1340.94	803.834	425.644	367.039	784.63	17.0032	435.628	834.221	316.512	759.19	1761.34	3764.41	306.723	284.615	1273.33	8170.89	375.804	766.005	2336.64	4395.37	4566.02	12364.5	123997	2335.84	829.014	2231.72	1216.45	1287.42	1283.81	1086.81	2098.19	919.202	1095.11	764.544	914.073	1095.44	135.076	102.051	376.549	573.134	4362.67	178.196	3118.41	63839.3	6.00073	18.0017	14.0009	20.0019
154	1.86E+06	12897.7	32230.4	16303.6	28624.6	535.462	14974.6	68584	73384.2	978.618	0	1097.42	62.0104	38.0046	59.0062	7.00161	4650.58	3768.93	3330.51	2014.16	3746.35	1265.4	11662.3	76638.1	97924.3	5420.37	71.0201	1173.21	536.59	4165.54	22087.4	4934.17	2743.01	3161.12	794.63	1448.01	654.017	318.175	556.873	386.903	955.443	701.667	943.13	3174.5	2642.71	21.0052	2024.53	3041.48	4113.21	3586.42	481.616	1662.42	6913.99	2672.07	1636.45	1127.81	712.343	1102.99	296.213	274.59	3967.24	909.818	1579.92	8988.25	2940.25	1816.62	26.003	32.0044	359.371	411.251	13.0014	646.086	613.151	466.943	406.807	2836.33	841.827	1311.84	2618.42	2448.39	1933.99	1567.49	1363.86	103.045	522.812	2975.32	974.568	291.292	393.866	198.152	498.787	1022.08	856.042	596.982	485.75	916.405	1383.34	790.76	460.745	391.176	815.613	14.0032	478.828	792.077	350.632	854.882	1744.2	4071.42	329.758	330.779	1458.92	8757.56	379.87	826.266	2436.56	4536.76	4771.16	13026.5	122960	2424.76	956.729	3167.37	1590.46	1254.17	1319.02	1126.92	2119.99	987.483	1125.08	706.356	891.914	1067.28	137.072	118.06	371.492	555.11	4413.88	167.177	3144.89	64140.4	22.0031	26.0026	40.0076	81.0204
156	1.84E+06	12719.5	31500.2	16440.6	27532.4	533.457	14359.1	66864.1	67158.5	1133.25	2.00009	1022.3	95.0242	56.008	49.0062	8.00198	4293.64	3735.53	3236.73	2002.55	3817.29	1301.8	10787.2	77370	88802.5	5481.88	94.0354	1119.11	1009.28	4132.13	21663.6	4855.1	2387.77	3045.66	810.697	1306.01	741.391	316.29	846.961	352.825	947.515	652.4	1561.52	7157.25	4938.62	54.015	2104.26	2908.48	4072.89	3464.33	459.605	1739.15	6717	2591.72	1643.9	1175.46	623.123	1039.3	462.544	460.54	3732.91	1906.2	1491.75	8767.27	2770.59	1811.56	29.005	34.0049	360.404	409.223	17.0024	605.008	562.024	423.637	355.675	2658.68	804.839	1312.19	2567.96	2421.39	1992.5	1481.31	1394.33	119.061	568.999	2999.8	973.67	306.343	379.903	217.171	435.696	982.139	819.025	654.221	539.142	892.439	1439.09	838.093	445.704	350.009	812.866	18.0041	476.814	849.574	360.695	887.171	1698.34	3986.62	320.809	300.732	1471.17	9080.59	412.035	795.349	2395.08	4548.27	4884.46	12320.5	116537	2405.44	1105.62	4733.5	1703.73	1120.73	1163.47	991.407	1996.52	940.342	988.657	665.252	846.794	979.769	139.072	95.0399	324.406	465.872	4015.97	180.192	2844.1	59166	34.0072	44.008	84.0274	202.126
